Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT
2024-05-13,184.85037231445312,185.6640864017181,183.20310853414878,184.01682262141375,72044800.0,AAPL,,,,,,,,,,
2024-05-14,185.9915313720703,186.8548647149755,184.8602810891409,186.07091921634225,52393600.0,AAPL,,,,,,,,,,
2024-05-15,188.26394653320312,189.18680174226395,185.93197615275656,186.46784026394417,70400000.0,AAPL,,,,,,,,,,
2024-05-16,188.383056640625,189.6333963773736,188.20444533062346,189.0082265089993,52845200.0,AAPL,,,,,,,,,,
2024-05-17,188.41281127929688,189.34559954047234,187.72810435814964,188.0555735439889,41282900.0,AAPL,,,,,,,,,,
2024-05-20,189.57382202148438,190.44707314635468,187.5594028379898,187.87695420764547,44361300.0,AAPL,,,,,,,,,,
2024-05-21,190.873779296875,191.25085261805762,189.4547462309282,189.62343971650407,42309400.0,AAPL,,,,,,,,,,
2024-05-22,189.43490600585938,191.3401840301744,188.8097513226368,190.79440205142186,34648500.0,AAPL,,,,,,,,,,
2024-05-23,185.44577026367188,189.5341459487459,185.19768892080702,189.51429520164533,51005900.0,AAPL,,,,,,,,,,
2024-05-24,188.52195739746094,189.11735863774422,186.59684388111853,187.37087155015982,36327000.0,AAPL,,,,,,,,,,
2024-05-28,188.53192138671875,191.51881559867596,187.6487523245995,190.04024519822877,52280100.0,AAPL,,,,,,,,,,
2024-05-29,188.82957458496094,190.7745388343773,188.05556206266323,188.15480064928906,53068000.0,AAPL,,,,,,,,,,
2024-05-30,189.82191467285156,190.70508365256933,189.16699143181853,189.29598343446253,49889100.0,AAPL,,,,,,,,,,
2024-05-31,190.77455139160156,191.09210277636024,188.45251367186646,189.9707702687458,75158300.0,AAPL,,,,,,,,,,
2024-06-03,192.54087829589844,193.49351725389894,191.04247253185534,191.41954585254337,50080500.0,AAPL,,,,,,,,,,
2024-06-04,192.85845947265625,193.82101638151354,191.54858259564776,193.14622719411028,47471400.0,AAPL,,,,,,,,,,
2024-06-05,194.3667755126953,195.38886948576234,193.37445009094603,193.9003813531384,54156800.0,AAPL,,,,,,,,,,
2024-06-06,192.98741149902344,194.99191275531385,192.67979309240934,194.1881317208236,41181800.0,AAPL,,,,,,,,,,
2024-06-07,195.37893676757812,195.42855606321456,192.65004206608782,193.1561225415401,53103900.0,AAPL,,,,,,,,,,
2024-06-10,191.6378631591797,195.7857909182053,190.6753063763642,195.3888517006261,97010200.0,AAPL,,,,,,,,,,
2024-06-11,205.56019592285156,205.57012886730556,192.14396771907968,192.1638033246204,172373300.0,AAPL,,,,,,,,,,
2024-06-12,211.43478393554688,218.5100538646653,205.3121227860245,205.7785169434978,198134300.0,AAPL,,,,,,,,,,
2024-06-13,212.59580993652344,215.08654136592511,209.9760713532356,213.09197266170435,97862700.0,AAPL,,,,,,,,,,
2024-06-14,210.85922241210938,213.5186471242216,209.67835280423736,212.20878551515116,70122700.0,AAPL,,,,,,,,,,
2024-06-17,215.00714111328125,217.26964179829142,211.08745883873982,211.7324642876032,93728300.0,AAPL,,,,,,,,,,
2024-06-18,212.6453857421875,216.95208913019513,211.36529274424583,215.9200623200828,79943300.0,AAPL,,,,,,,,,,
2024-06-20,208.07078552246094,212.59580212894483,207.2471687535905,212.28816853161533,86172500.0,AAPL,,,,,,,,,,
2024-06-21,205.8975830078125,210.26380829361358,205.52049454653314,208.77532033595196,241805100.0,AAPL,,,,,,,,,,
2024-06-24,206.5426025390625,211.06760381745957,205.00449518251241,206.12582769938734,80727000.0,AAPL,,,,,,,,,,
2024-06-25,207.4654541015625,209.75772308170346,207.0089778092255,207.54482679949032,55549700.0,AAPL,,,,,,,,,,
2024-06-26,211.61338806152344,213.2110325348534,209.0234182045521,209.87681864015101,66213200.0,AAPL,,,,,,,,,,
2024-06-27,212.4568634033203,214.0842763709762,210.7202940415425,213.04233172557286,49772700.0,AAPL,,,,,,,,,,
2024-06-28,209.00355529785156,214.41174043740799,208.68601906723538,214.1140398112984,82542700.0,AAPL,,,,,,,,,,
2024-07-01,215.08651733398438,215.84067914098924,210.29358412725625,210.46227761796723,60402900.0,AAPL,,,,,,,,,,
2024-07-02,218.5795135498047,218.6886699462021,213.44919320249295,214.4911227279333,58046200.0,AAPL,,,,,,,,,,
2024-07-03,219.84967041015625,219.84967041015625,217.34900644671097,218.3115631866412,37369800.0,AAPL,,,,,,,,,,
2024-07-05,224.60292053222656,224.71207692855523,219.94891212590596,219.94891212590596,60412400.0,AAPL,,,,,,,,,,
2024-07-08,226.07156372070312,226.1013322692385,221.53662969916704,225.34715532852172,59085900.0,AAPL,,,,,,,,,,
2024-07-09,226.92495727539062,227.63943274976205,224.63268810415036,226.180713251394,48076100.0,AAPL,,,,,,,,,,
2024-07-10,231.1919708251953,231.2912094233167,227.49060126886744,227.54022056792812,62627700.0,AAPL,,,,,,,,,,
2024-07-11,225.823486328125,230.60648662367137,224.03729767642758,229.61416127735984,64710600.0,AAPL,,,,,,,,,,
2024-07-12,228.77066040039062,230.8545495178413,226.92493479803437,227.16309831312876,53046500.0,AAPL,,,,,,,,,,
2024-07-15,232.60105895996094,235.409341553401,231.30111515749465,234.66509753137677,62631300.0,AAPL,,,,,,,,,,
2024-07-16,233.01785278320312,234.4567215545301,230.54695713829173,233.19646408342908,43234300.0,AAPL,,,,,,,,,,
2024-07-17,227.12342834472656,229.6836295353235,224.9006141352506,227.68904591405493,57345900.0,AAPL,,,,,,,,,,
2024-07-18,222.45948791503906,228.67145424701283,220.56415801938329,228.51267855827928,66034600.0,AAPL,,,,,,,,,,
2024-07-19,222.58848571777344,225.05938116686082,221.5663918696606,223.09458131167176,49151500.0,AAPL,,,,,,,,,,
2024-07-22,222.24119567871094,226.03187070395737,221.3778623137636,225.26777593230437,48201800.0,AAPL,,,,,,,,,,
2024-07-23,223.2831268310547,225.19832267550643,220.97100689389265,222.64803919770813,39960300.0,AAPL,,,,,,,,,,
2024-07-24,216.86276245117188,223.07472846403482,215.4635952984219,222.2808652028311,61777600.0,AAPL,,,,,,,,,,
2024-07-25,215.82086181640625,219.15507584516317,212.97287755450526,217.24979770728694,51391200.0,AAPL,,,,,,,,,,
2024-07-26,216.2872314453125,217.80548795978973,214.35218497553956,217.02154248476683,41601300.0,AAPL,,,,,,,,,,
2024-07-29,216.56509399414062,217.61695646267233,214.0941983741811,215.29491873308154,36311800.0,AAPL,,,,,,,,,,
2024-07-30,217.1208038330078,218.63906050664175,214.4613638470993,217.50781013919521,41643800.0,AAPL,,,,,,,,,,
2024-07-31,220.37559509277344,222.1022464925354,218.93672649714605,219.74050753338085,50036300.0,AAPL,,,,,,,,,,
2024-08-01,216.68417358398438,222.7572001483694,215.35446119036925,222.64804374939,62501000.0,AAPL,,,,,,,,,,
2024-08-02,218.1726531982422,223.86860618805187,216.0391597412521,217.46809553371503,105568600.0,AAPL,,,,,,,,,,
2024-08-05,207.6639404296875,211.8614726265992,194.4957781490091,197.562059997048,119548600.0,AAPL,,,,,,,,,,
2024-08-06,205.63958740234375,208.37841518370308,199.52687447574846,203.72440665766518,69660500.0,AAPL,,,,,,,,,,
2024-08-07,208.20970153808594,212.00037630720823,204.80601788828693,205.31209833985366,63516400.0,AAPL,,,,,,,,,,
2024-08-08,211.6729278564453,212.55609685346144,207.22731432081122,211.4744658055274,47161100.0,AAPL,,,,,,,,,,
2024-08-09,214.5804443359375,215.11629337558463,210.3432107490655,210.47221789303094,42201600.0,AAPL,,,,,,,,,,
2024-08-12,216.1103973388672,218.07747160820446,214.1929998012183,214.65993379251097,38028100.0,AAPL,,,,,,,,,,
2024-08-13,219.82598876953125,220.44193777769505,217.58072790378117,217.58072790378117,44155300.0,AAPL,,,,,,,,,,
2024-08-14,220.27305603027344,221.57450454206742,218.2662343099079,219.13056699635618,41960600.0,AAPL,,,,,,,,,,
2024-08-15,223.25347900390625,223.8793724762866,221.30626328939533,223.13426697458056,46414000.0,AAPL,,,,,,,,,,
2024-08-16,224.57479858398438,225.34970708383625,222.19045191126241,222.45869413327577,44340200.0,AAPL,,,,,,,,,,
2024-08-19,224.41583251953125,224.51518597934856,221.58442566604344,224.2469437652095,40687800.0,AAPL,,,,,,,,,,
2024-08-20,225.0317840576172,225.68748051768907,223.97870407222223,224.29662301984854,30299000.0,AAPL,,,,,,,,,,
2024-08-21,224.92250061035156,226.4921913011218,223.58131984717622,225.04172779494317,34765500.0,AAPL,,,,,,,,,,
2024-08-22,223.06471252441406,226.84984597984075,222.43881906323927,226.30343225653021,43695300.0,AAPL,,,,,,,,,,
2024-08-23,225.35963439941406,226.73063334528243,222.866020162344,224.187342377279,38677300.0,AAPL,,,,,,,,,,
2024-08-26,225.69740295410156,225.79675641202357,222.4288803537143,225.28014571740593,30602200.0,AAPL,,,,,,,,,,
2024-08-27,226.54185485839844,227.356510742363,223.42234738221904,224.52510403050715,35934600.0,AAPL,,,,,,,,,,
2024-08-28,225.0119171142578,228.35991942602843,224.20719049274723,226.43257756563742,38052200.0,AAPL,,,,,,,,,,
2024-08-29,228.29037475585938,231.39995310375193,227.3863249726349,228.59836441740794,51906300.0,AAPL,,,,,,,,,,
2024-08-30,227.5055389404297,228.89639643358683,225.99545426270925,228.68777538921813,52990800.0,AAPL,,,,,,,,,,
2024-09-03,221.31617736816406,227.50551530861938,219.72661311891838,227.0584551007716,50190600.0,AAPL,,,,,,,,,,
2024-09-04,219.40872192382812,220.33264539565292,216.06070449558098,220.2134333758585,43840200.0,AAPL,,,,,,,,,,
2024-09-05,220.92874145507812,224.00850159902006,220.07435325324454,220.1836359939166,36615400.0,AAPL,,,,,,,,,,
2024-09-06,219.37890625,223.77005891628232,218.3357556594125,222.48846914066658,48423000.0,AAPL,,,,,,,,,,
2024-09-09,219.46835327148438,219.82600453136772,215.29576534565257,219.37894424631622,67180000.0,AAPL,,,,,,,,,,
2024-09-10,218.67355346679688,220.03460793809228,215.31560663834654,217.49131703149231,51591000.0,AAPL,,,,,,,,,,
2024-09-11,221.2069091796875,221.63409569372266,216.46803428284608,220.01474349397893,44587100.0,AAPL,,,,,,,,,,
2024-09-12,221.31617736816406,222.09108577088907,218.385432495375,221.0479351797721,37455600.0,AAPL,,,,,,,,,,
2024-09-13,221.04795837402344,222.57790161811045,220.46181236980377,222.12091208096655,36766600.0,AAPL,,,,,,,,,,
2024-09-16,214.90829467773438,215.80241517960704,212.52394807405793,215.126845002842,59357400.0,AAPL,,,,,,,,,,
2024-09-17,215.3751983642578,215.48448109873988,213.10014982176025,214.3419921866889,45519300.0,AAPL,,,,,,,,,,
2024-09-18,219.24977111816406,221.25659276615585,216.12031904206836,216.13026348358338,59894900.0,AAPL,,,,,,,,,,
2024-09-19,227.37635803222656,228.32017032885514,223.16403855762368,223.52168975444923,66781300.0,AAPL,,,,,,,,,,
2024-09-20,226.71075439453125,231.56884144729943,226.1345376792504,228.46920754640476,318679900.0,AAPL,,,,,,,,,,
2024-09-23,224.99205017089844,227.95259834339626,224.33635371548323,225.8563676699032,54146000.0,AAPL,,,,,,,,,,
2024-09-24,225.8861846923828,227.8532741806864,224.2568878942957,227.15783023434298,43556100.0,AAPL,,,,,,,,,,
2024-09-25,224.89268493652344,225.80667911779153,222.5580303354434,223.46208007568333,42308700.0,AAPL,,,,,,,,,,
2024-09-26,226.0352020263672,227.00880227293717,223.9389713421174,225.81663654010723,36636700.0,AAPL,,,,,,,,,,
2024-09-27,226.3034210205078,228.02214184296878,225.8166284941723,226.9690618971705,34026000.0,AAPL,,,,,,,,,,
2024-09-30,231.47943115234375,231.47943115234375,228.1512873446241,228.5387415800987,54541900.0,AAPL,,,,,,,,,,
2024-10-01,224.73374938964844,228.15128705136544,222.2798675150603,228.02214574584622,63285000.0,AAPL,,,,,,,,,,
2024-10-02,225.30001831054688,225.8861642954019,221.56456176324298,224.41582711263038,32880600.0,AAPL,,,,,,,,,,
2024-10-03,224.19725036621094,225.3298099915582,221.86259582618194,223.6707104185886,34044200.0,AAPL,,,,,,,,,,
2024-10-04,225.3199005126953,226.5120662505933,222.66732681912907,226.41271278943105,37245100.0,AAPL,,,,,,,,,,
2024-10-07,220.24325561523438,224.2171516536621,219.8856043654075,223.0349151567562,39505400.0,AAPL,,,,,,,,,,
2024-10-08,224.29661560058594,224.5052366387564,221.79305702807565,222.83620769655573,31855700.0,AAPL,,,,,,,,,,
2024-10-09,228.04200744628906,228.25064364916537,223.36275355639287,223.7601370790405,33591100.0,AAPL,,,,,,,,,,
2024-10-10,227.5452880859375,228.0022928156644,225.6874964769055,226.2935162493635,28183500.0,AAPL,,,,,,,,,,
2024-10-11,226.06500244140625,227.91286461183438,225.85636623992795,227.80358186995707,31759200.0,AAPL,,,,,,,,,,
2024-10-14,229.79051208496094,230.21769857807328,227.10813563369229,227.20747392643057,39882100.0,AAPL,,,,,,,,,,
2024-10-15,232.32388305664062,235.9401275315396,230.853530735341,232.08544385770335,64751400.0,AAPL,,,,,,,,,,
2024-10-16,230.2673797607422,230.60515724916505,228.34003796565733,230.0885617348273,34082200.0,AAPL,,,,,,,,,,
2024-10-17,230.63497924804688,232.3238971476739,229.0156269629083,231.9066247344228,32993800.0,AAPL,,,,,,,,,,
2024-10-18,233.4663848876953,234.63867690560429,232.4828401919167,234.63867690560429,46431500.0,AAPL,,,,,,,,,,
2024-10-21,234.93670654296875,235.3043021987925,232.91995571367772,232.91995571367772,36254500.0,AAPL,,,,,,,,,,
2024-10-22,234.32077026367188,234.67842149785605,231.0820505913223,232.36362533760988,38846600.0,AAPL,,,,,,,,,,
2024-10-23,229.25404357910156,233.60546433739609,226.27362172475395,232.55238437433343,52287000.0,AAPL,,,,,,,,,,
2024-10-24,229.0653076171875,229.3136761173618,226.91940013747097,228.47914643577636,31109500.0,AAPL,,,,,,,,,,
2024-10-25,229.8998260498047,231.69801159617745,228.07183749564092,228.24072625952675,38802300.0,AAPL,,,,,,,,,,
2024-10-28,231.8768310546875,233.1981533252385,231.03238723011694,231.79736647290133,36087100.0,AAPL,,,,,,,,,,
2024-10-29,232.1450653076172,232.80076177889833,230.80388451731673,231.5787930163908,35417200.0,AAPL,,,,,,,,,,
2024-10-30,228.59835815429688,231.94636045913163,228.05194445904854,231.09197226998216,47070900.0,AAPL,,,,,,,,,,
2024-10-31,224.43569946289062,228.330115454563,223.89921505082026,227.84330777090054,64370100.0,AAPL,,,,,,,,,,
2024-11-01,221.45526123046875,223.8793398684274,218.83249085283651,219.5279195212981,65276700.0,AAPL,,,,,,,,,,
2024-11-04,220.56112670898438,221.33603510883145,218.27614895309117,219.54779428408165,44944500.0,AAPL,,,,,,,,,,
2024-11-05,221.9917449951172,222.4884819564664,219.6968226591573,220.35251908634842,28111300.0,AAPL,,,,,,,,,,
2024-11-06,221.2665252685547,224.5946691536601,219.74651129717958,221.15724252476647,54561100.0,AAPL,,,,,,,,,,
2024-11-07,225.99545288085938,226.39285156162418,223.10445516924474,223.16406118155706,42137700.0,AAPL,,,,,,,,,,
2024-11-08,225.7269287109375,227.4176895436531,225.17991383614745,225.9357792784742,38328800.0,AAPL,,,,,,,,,,
2024-11-11,223.01173400878906,224.4737485807484,220.29657059338746,223.77755477883602,42005600.0,AAPL,,,,,,,,,,
2024-11-12,223.01173400878906,224.36434561359883,222.14646565326132,223.3300027044557,40398300.0,AAPL,,,,,,,,,,
2024-11-13,223.8968963623047,225.41858250992726,221.5497178640296,222.79292649286415,48566200.0,AAPL,,,,,,,,,,
2024-11-14,226.98008728027344,227.62654977508777,223.77758025105393,223.79747584076947,44923900.0,AAPL,,,,,,,,,,
2024-11-15,223.77757263183594,225.68713943052106,223.0515429787679,225.16996034674554,47923700.0,AAPL,,,,,,,,,,
2024-11-18,226.78115844726562,228.49181480220403,223.94663659117114,224.02620376766677,44633700.0,AAPL,,,,,,,,,,
2024-11-19,227.03973388671875,228.90952454109907,225.42854034251505,225.7467938634959,36211800.0,AAPL,,,,,,,,,,
2024-11-20,227.75582885742188,228.68076882556113,224.66272507245372,226.82093350733243,35169600.0,AAPL,,,,,,,,,,
2024-11-21,227.27845764160156,228.90954693288327,224.48372676835862,227.63650237265796,42108300.0,AAPL,,,,,,,,,,
2024-11-22,228.62110900878906,229.46649702017746,226.82094518602503,226.82094518602503,38168300.0,AAPL,,,,,,,,,,
2024-11-25,231.6048126220703,231.98275293866183,228.49182822914253,230.20248468460477,90152800.0,AAPL,,,,,,,,,,
2024-11-26,233.7829132080078,234.29015208323423,232.06231657216094,232.06231657216094,45986200.0,AAPL,,,,,,,,,,
